SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
580,Ethereum,ETH,2017-03-09,17.87260056,16.36650085,16.64010048,17.75469971,31418400,1590879625
581,Ethereum,ETH,2017-03-10,19.65880013,17.6772995,17.74090004,19.33230019,87506800,1732837145
582,Ethereum,ETH,2017-03-11,21.58819962,19.00699997,19.37459946,21.47249985,69150096,1925342939
583,Ethereum,ETH,2017-03-12,23.43770027,21.37949944,21.46489906,23.43770027,74628896,2102276260
584,Ethereum,ETH,2017-03-13,30.60379982,23.50489998,23.50489998,28.59289932,255488000,2565583285
585,Ethereum,ETH,2017-03-14,29.93289948,27.31529999,28.57189941,28.65460014,101797000,2572014998
586,Ethereum,ETH,2017-03-15,35.05590057,28.43320084,28.64509964,35.05590057,170344000,3147689118
587,Ethereum,ETH,2017-03-16,47.1697998,35.3572998,35.3572998,46.34579849,454417984,4162873752
588,Ethereum,ETH,2017-03-17,55.11470032,38.20700073,45.92950058,46.82799911,497534016,4207676009
589,Ethereum,ETH,2017-03-18,46.87419891,31.70210075,46.87419891,34.16019821,262180000,3070500515
590,Ethereum,ETH,2017-03-19,46.99599838,35.34159851,35.52970123,44.74010086,239430000,4022867100
591,Ethereum,ETH,2017-03-20,46.22890091,42.44469833,44.83359909,43.39020157,154700992,3902862599
592,Ethereum,ETH,2017-03-21,44.26229858,42.37070084,43.50979996,43.14509964,91265400,3882154700
593,Ethereum,ETH,2017-03-22,43.51869965,39.68780136,43.12250137,42.34209824,113952000,3811229796
594,Ethereum,ETH,2017-03-23,44.75479889,41.30250168,42.56520081,43.67839813,100724000,3932863932
595,Ethereum,ETH,2017-03-24,54.14479828,43.20569992,43.63800049,53.10749817,297046016,4783511280
596,Ethereum,ETH,2017-03-25,53.57590103,48.31169891,53.57590103,51.25,223059008,4617794703
597,Ethereum,ETH,2017-03-26,51.80289841,49.28390121,50.76990128,50.52159882,106859000,4553738462
598,Ethereum,ETH,2017-03-27,52.46089935,48.92979813,51.31209946,49.66690063,118978000,4478238274
599,Ethereum,ETH,2017-03-28,50.95629883,49.14509964,49.71039963,50.77489853,97745296,4579693493
600,Ethereum,ETH,2017-03-29,53.86899948,50.54850006,50.56930161,53.12609863,144998000,4793424049
601,Ethereum,ETH,2017-03-30,53.31399918,51.8667984,53.12450027,52.2057991,86885696,4711996588
602,Ethereum,ETH,2017-03-31,51.7682991,47.38029861,51.75370026,50.03730011,151416000,4517835716
603,Ethereum,ETH,2017-04-01,51.92829895,48.87530136,50.03369904,50.69950104,92461904,4579187936
604,Ethereum,ETH,2017-04-02,51.2745018,45.42580032,50.73839951,48.74869919,134604000,4404475423
605,Ethereum,ETH,2017-04-03,48.82120132,43.40969849,48.82120132,44.35639954,190512992,4009009196
606,Ethereum,ETH,2017-04-04,45.73960114,41.72180176,43.92179871,44.64189911,157568000,4036201194
607,Ethereum,ETH,2017-04-05,47.84339905,44.5381012,44.66109848,45.30400085,119733000,4097477788
608,Ethereum,ETH,2017-04-06,45.64189911,40.90110016,45.22050095,43.24209976,147120000,3912317959
609,Ethereum,ETH,2017-04-07,44.03749847,41.64599991,42.86510086,42.16260147,81474704,3815963046
610,Ethereum,ETH,2017-04-08,45.20529938,41.73080063,41.79840088,44.30709839,74138800,4011422381
611,Ethereum,ETH,2017-04-09,44.4905014,42.89279938,44.28039932,43.26699829,55143000,3918563431
612,Ethereum,ETH,2017-04-10,44.13589859,42.41540146,43.27759933,43.43519974,44061500,3935103268
613,Ethereum,ETH,2017-04-11,44.25279999,43.29970169,43.50139999,43.40719986,38303300,3933886291
614,Ethereum,ETH,2017-04-12,47.23199844,43.11000061,43.46279907,46.28730011,88045696,4196302994
615,Ethereum,ETH,2017-04-13,50.91379929,46.31060028,46.31060028,50.2193985,157200000,4554299452
616,Ethereum,ETH,2017-04-14,50.05009842,46.76250076,49.97140121,47.57410049,91674400,4315878957
617,Ethereum,ETH,2017-04-15,49.56999969,47.17539978,47.65370178,49.10150146,66207800,4455916490
618,Ethereum,ETH,2017-04-16,49.14310074,48.18730164,49.03779984,48.71849823,31343800,4422644315
619,Ethereum,ETH,2017-04-17,48.74539948,48.05179977,48.65969849,48.30459976,44013300,4386552041
620,Ethereum,ETH,2017-04-18,51.03020096,48.29710007,48.31900024,50.70750046,78748496,4606307174
621,Ethereum,ETH,2017-04-19,50.94800186,47.26050186,50.72900009,48.30530167,76281000,4389519738
622,Ethereum,ETH,2017-04-20,49.98899841,48.13230133,48.13230133,49.67219925,79600896,4515241563
623,Ethereum,ETH,2017-04-21,49.6617012,48.14030075,49.6432991,48.22439957,45048300,4385105012
624,Ethereum,ETH,2017-04-22,48.74209976,48.17309952,48.18239975,48.5530014,37357600,4416442028
625,Ethereum,ETH,2017-04-23,48.88560104,48.16809845,48.59249878,48.48929977,36234000,4412126295
626,Ethereum,ETH,2017-04-24,50.1814003,48.86669922,48.86669922,50.03150177,55580600,4553943109
627,Ethereum,ETH,2017-04-25,50.30360031,49.80690002,50.07460022,49.89120102,38264600,4542708761
628,Ethereum,ETH,2017-04-26,53.4367981,49.90940094,49.90940094,52.72029877,104884000,4801851008
629,Ethereum,ETH,2017-04-27,62.16770172,52.28860092,52.80569839,62.16770172,246775008,5664157655
630,Ethereum,ETH,2017-04-28,70.84649658,62.1332016,62.22689819,70.15920258,346545984,6394355247
631,Ethereum,ETH,2017-04-29,71.9048996,66.77890015,71.38960266,68.37689972,165448000,6233911088
632,Ethereum,ETH,2017-04-30,79.02120209,68.34770203,68.54060364,79.02120209,229944992,7206669917
633,Ethereum,ETH,2017-05-01,82.52390289,73.08660126,79.32160187,76.29699707,376841984,6960466482
634,Ethereum,ETH,2017-05-02,79.353302,74.37680054,76.65339661,77.26380157,193772992,7050941746
635,Ethereum,ETH,2017-05-03,80.09529877,75.76339722,77.2539978,79.71820068,141922000,7277279246
636,Ethereum,ETH,2017-05-04,97.56189728,79.43109894,79.72039795,96.98139954,366847008,8856050446
637,Ethereum,ETH,2017-05-05,103.2330017,92.22039795,96.73470306,94.39849854,331928000,8622992171
638,Ethereum,ETH,2017-05-06,97.87590027,90.95010376,94.91210175,97.81349945,151462000,8937843151
639,Ethereum,ETH,2017-05-07,98.2390976,89.86640167,97.86940002,94.00730133,183295008,8592854298
640,Ethereum,ETH,2017-05-08,95.13690186,89.51460266,93.74700165,91.42040253,231344000,8359085414
641,Ethereum,ETH,2017-05-09,93.05670166,80.38990021,91.22799683,91.16290283,363433984,8338258352
642,Ethereum,ETH,2017-05-10,92.84690094,85.28630066,91.15110016,89.52490234,145602000,8191083680
643,Ethereum,ETH,2017-05-11,102.5479965,88.47589874,89.77069855,89.87969971,132722000,8226220249
644,Ethereum,ETH,2017-05-12,93.12310028,88.65540314,89.4285965,88.65540314,145824992,8116816184
645,Ethereum,ETH,2017-05-13,93.81230164,86.66020203,88.69439697,90.83540344,88742200,8319066651
646,Ethereum,ETH,2017-05-14,91.24829865,89.60600281,90.87159729,90.78649902,66046600,8317148601
647,Ethereum,ETH,2017-05-15,95.43049622,86.82920074,90.78410339,92.41490173,170999008,8468960166
648,Ethereum,ETH,2017-05-16,93.55509949,89.11759949,92.38770294,89.43800354,152284992,8198722531
649,Ethereum,ETH,2017-05-17,91.26920319,84.43000031,89.25029755,89.86039734,183031008,8239948169
650,Ethereum,ETH,2017-05-18,97.36859894,89.8404007,89.8404007,96.90630341,196236992,8888797357
651,Ethereum,ETH,2017-05-19,133.5619965,97.05280304,97.05280304,129.5269928,626945024,11884632930
652,Ethereum,ETH,2017-05-20,133.6410065,124.7020035,129.2220001,126.5210037,331455008,11612447946
653,Ethereum,ETH,2017-05-21,159.026001,125.8889999,127.5370026,157.9369965,570361024,14500421529
654,Ethereum,ETH,2017-05-22,201.7460022,152.473999,158.1730042,174.2610016,1188909952,16004156112
655,Ethereum,ETH,2017-05-23,183.548996,169.9320068,170.8179932,181.9519958,530708992,16715702521
656,Ethereum,ETH,2017-05-24,228.3739929,182.4470062,182.6490021,190.0460052,561014016,17464735543
657,Ethereum,ETH,2017-05-25,210.9839935,170.5070038,189.848999,174.4459991,943636992,16036165877
658,Ethereum,ETH,2017-05-26,193.6880035,150.2779999,175.2169952,160.4029999,792457984,14749889600
659,Ethereum,ETH,2017-05-27,166.9519958,120.4430008,159.8170013,157.7579956,1217059968,14511207045
660,Ethereum,ETH,2017-05-28,179.9349976,157.6040039,158.8170013,170.5110016,717971008,15689192548
661,Ethereum,ETH,2017-05-29,197.1260071,164.5299988,170.1349945,194.9089966,718828032,17939882189
662,Ethereum,ETH,2017-05-30,233.7100067,189.2929993,195.6130066,231.9109955,1586669952,21352550184
663,Ethereum,ETH,2017-05-31,236.9649963,215.5679932,231.5780029,230.6690063,1271600000,21244817139
664,Ethereum,ETH,2017-06-01,236.220993,214.4799957,230.8860016,222.2389984,812924032,20474652879
665,Ethereum,ETH,2017-06-02,229.4109955,219.5839996,222.2859955,223.7749939,469532000,20622162299
666,Ethereum,ETH,2017-06-03,225.9730072,219.4190063,223.4640045,224.3760071,427896000,20683715605
667,Ethereum,ETH,2017-06-04,250.4100037,223.9810028,224.1170044,245.3320007,753820032,22622207553
668,Ethereum,ETH,2017-06-05,249.4689941,243.048996,245.2619934,248.4640045,435660000,22917910489
669,Ethereum,ETH,2017-06-06,267.5140076,246.8390045,248.598999,264.4660034,741553024,24401181121
670,Ethereum,ETH,2017-06-07,264.6740112,254.0399933,264.2600098,258.0710144,461648992,23818300202
671,Ethereum,ETH,2017-06-08,262.2520142,253.9750061,257.9909973,261.6659851,385494016,24157329921
672,Ethereum,ETH,2017-06-09,282.7609863,261.7489929,261.7489929,281.7369995,557985984,26018098658
673,Ethereum,ETH,2017-06-10,350.2609863,282.0140076,282.0140076,337.6679993,1611629952,31192780483
674,Ethereum,ETH,2017-06-11,353.0109863,318.17099,338.7940063,340.6090088,1373219968,31473965821
675,Ethereum,ETH,2017-06-12,414.756012,341.1640015,341.1640015,401.4899902,2882650112,37110948644
676,Ethereum,ETH,2017-06-13,411.178009,370.0570068,395.6860046,397.5369873,1717379968,36756801123
677,Ethereum,ETH,2017-06-14,399.3240051,342.2149963,397.5889893,359.053009,1272579968,33208658542
678,Ethereum,ETH,2017-06-15,364.4389954,300.7000122,358.5069885,361.9330139,2463450112,33485258152
679,Ethereum,ETH,2017-06-16,373.0549927,341.4169922,361.1820068,370.2269897,1096280064,34263095462
680,Ethereum,ETH,2017-06-17,379.4140015,364.0020142,369.8829956,379.4140015,904652992,35124053707
681,Ethereum,ETH,2017-06-18,390.5809937,368.8439941,379.5190125,371.4580078,904702976,34398150201
682,Ethereum,ETH,2017-06-19,377.1149902,369.7630005,371.8640137,370.0559998,685171968,34278915230
683,Ethereum,ETH,2017-06-20,377.9689941,350.9419861,370.3269958,359.0050049,1020390016,33260958885
684,Ethereum,ETH,2017-06-21,361.3429871,319.4790039,359.5400085,336.8720093,1420130048,31222823000
685,Ethereum,ETH,2017-06-22,342.0270081,330.6220093,337.7330017,336.3710022,925766976,31185326164
686,Ethereum,ETH,2017-06-23,348.006012,334.9899902,336.4849854,341.7390137,593206976,31691908924
687,Ethereum,ETH,2017-06-24,343.6210022,322.0870056,341.625,323.6960144,673585024,30027238696
688,Ethereum,ETH,2017-06-25,332.7919922,284.6459961,323.4660034,303.2479858,1186880000,28138409364
689,Ethereum,ETH,2017-06-26,311.4580078,238.6490021,302.9549866,272.6919861,2081810048,25309759968
690,Ethereum,ETH,2017-06-27,293.0880127,227.1369934,272.6919861,293.0880127,1973869952,27211279055
691,Ethereum,ETH,2017-06-28,333.1040039,276.4140015,293.0419922,327.927002,2056550016,30454577323
692,Ethereum,ETH,2017-06-29,330.7080078,297.3729858,328.3659973,302.8829956,1508579968,28136918558
693,Ethereum,ETH,2017-06-30,315.1719971,288.4429932,303.1520081,294.9159851,1011800000,27404731861
694,Ethereum,ETH,2017-07-01,293.7479858,268.6170044,293.3529968,274.6010132,1089200000,25524313603
695,Ethereum,ETH,2017-07-02,295.5090027,262.519989,275.1229858,287.9869995,1123330048,26776243984
696,Ethereum,ETH,2017-07-03,291.1040039,281.1759949,288.4140015,282.8980103,851408000,26310761677
697,Ethereum,ETH,2017-07-04,287.3880005,273.1109924,282.1910095,273.303009,687691008,25425860777
698,Ethereum,ETH,2017-07-05,275.125,261.446991,273.098999,268.7739868,790256000,25011710285
699,Ethereum,ETH,2017-07-06,278.4760132,265.5119934,268.8580017,270.5490112,623080000,25179348911
700,Ethereum,ETH,2017-07-07,273.9429932,244.173996,270.3500061,245.9909973,687251968,22900134646
701,Ethereum,ETH,2017-07-08,273.4769897,236.5509949,245.8899994,251.6970062,754958016,23443013086
702,Ethereum,ETH,2017-07-09,255.1049957,242.1369934,251.8220062,242.1369934,505118016,22559120946
703,Ethereum,ETH,2017-07-10,243.0709991,196.9649963,243.0110016,215.3569946,937219008,20069373698
704,Ethereum,ETH,2017-07-11,220.2910004,183.3919983,211.5249939,197.404007,1440950016,18401040701
705,Ethereum,ETH,2017-07-12,230.7740021,189.5890045,197.1519928,230.7740021,1241190016,21517152174
706,Ethereum,ETH,2017-07-13,231.8119965,200.0650024,231.8119965,209.7330017,828489024,19560300930
707,Ethereum,ETH,2017-07-14,211.1009979,187.3739929,209.529007,199.6620026,749382016,18625794688
708,Ethereum,ETH,2017-07-15,200.1609955,170.6549988,199.7089996,170.6549988,810451968,15923953593
709,Ethereum,ETH,2017-07-16,172.0140076,133.7230072,169.5740051,157.3630066,1516889984,14687441605
710,Ethereum,ETH,2017-07-17,194.753006,158.0440063,159.9909973,193.423996,1669500032,18057735704
711,Ethereum,ETH,2017-07-18,267.9859924,182.0590057,195.0269928,234.3910065,2709260032,21887962776
712,Ethereum,ETH,2017-07-19,245.651001,191.7449951,234.9409943,199.7030029,2328790016,18653610729
713,Ethereum,ETH,2017-07-20,233.904007,203.2160034,205.4219971,227.2649994,2224999936,21233651866
714,Ethereum,ETH,2017-07-21,235.1179962,213.0099945,226.0610046,218.3049927,1006129984,20401709506
715,Ethereum,ETH,2017-07-22,232.6959991,216.8679962,217.8600006,229.4759979,618259968,21451273566
716,Ethereum,ETH,2017-07-23,231.6799927,217.7220001,229.1230011,225.951004,649614976,21127295409
717,Ethereum,ETH,2017-07-24,227.5379944,222.4530029,226.2850037,224.7109985,431691008,21016755177
718,Ethereum,ETH,2017-07-25,225.3240051,195.8450012,224.3730011,206.7100067,1095760000,19338262506
719,Ethereum,ETH,2017-07-26,210.7669983,194.7839966,207.0859985,203.9530029,717692032,19085332800
720,Ethereum,ETH,2017-07-27,206.4440002,201.2599945,204.8560028,204.3179932,393283008,19124468250
721,Ethereum,ETH,2017-07-28,204.8970032,192.3040009,204.3249969,193.1230011,562571008,18081289103
722,Ethereum,ETH,2017-07-29,208.6790009,179.6470032,193.3410034,205.7890015,824355008,19272280500
723,Ethereum,ETH,2017-07-30,208.5410004,196.1490021,206.7359924,197.9779968,596233984,18545669554
724,Ethereum,ETH,2017-07-31,203.8710022,193.4109955,197.4049988,203.8710022,569414016,19102596755
