,Date,BTC,ETH,LTE,XRP,DIA,SPY,IWM,GLD
0,2017-03-10,2.655869507935369,2.7852086675324013,2.2929885838103554,1.522981992192419,0.8164820836277981,0.9741018651358087,1.005113157554673,1.1468318086674987
1,2017-03-13,1.7913680213161483,8.131795381050594,7.256912777723877,1.2408289984791685,0.6118533014913269,0.6608678525627568,0.6994314317935768,1.09508389013363
2,2017-03-14,1.1555611648389683,3.240044050620018,2.564247598719317,0.658137417298732,0.7515749616491815,0.7756667550746706,0.8741544803003564,0.9980714062278885
3,2017-03-15,1.4028677792242328,5.42179105237695,2.1253840432068825,0.6664971472300524,1.294698585578694,1.1640402833288788,0.9912526847476819,2.4233572009130824
4,2017-03-16,3.0080975675641457,14.46343492985002,4.125092978881667,1.8696589268935322,0.8271410768292307,0.8942032510251402,0.702503562820957,1.4184450690974368
5,2017-03-17,3.3285705844153104,15.835752807272167,3.5928980304647333,1.6671074172018638,0.7113140304277988,0.856889304645448,0.7006565034880285,0.7737149972294942
6,2017-03-20,1.349754682202355,4.923897843302011,1.315688367129136,1.6582439723731754,0.5712987308835807,0.6439928297354006,0.5546511349453158,0.7468766323865935
7,2017-03-21,1.5893453328115643,2.9048392025055363,1.6073477571876724,1.4634080187536933,1.7083828801246337,1.7561928612072846,1.7873037637219555,1.8360180103529313
8,2017-03-22,1.7940248519561204,3.6269192575051536,1.9242456582904828,2.253412184088422,1.0541420923321085,1.199009676750982,1.2245933516249778,1.3337056325068046
9,2017-03-23,1.1707955447851952,3.205892088712345,1.0847514634067466,5.964710896709387,1.077611395072568,1.3062331056229879,1.0753783340960146,1.0796362279123082
10,2017-03-24,2.3131291601068695,9.454523973213144,4.0504188092235065,11.863309213139212,1.1007014136056412,1.402948099722863,0.9846335168811421,1.1137883368335106
11,2017-03-27,1.7548979143917158,3.7868892114175123,1.6696387568319266,3.0688587951527135,1.127148476075673,1.1465789174559384,0.9640783365953222,1.400091038669044
12,2017-03-28,1.5372497453964848,3.111084460061619,1.3899518126839365,1.5069212364263367,0.9666987300679158,1.1017625620434741,0.7302412078447775,1.281481000025433
13,2017-03-29,1.405943823822206,4.615066330557888,2.74245981695288,1.6197485300243142,0.5893255091642872,0.6940203078987943,0.6356177939197935,0.7196304629994544
14,2017-03-30,1.6627284271381717,2.7654398696305345,61.851495100417196,9.600515339087309,0.6474751382406457,0.6930041790702414,0.6543526638155133,1.131986288550409
15,2017-03-31,2.1070316094258468,4.819341532350469,31.992044241777435,35.21131808627087,0.8726784864287916,0.8121212664258829,0.8173242591654263,1.260813178782077
16,2017-04-03,2.734293420225136,6.063739464772235,36.926037320914595,75.33928104385227,1.2292904122662027,1.0006098957570644,1.1088030434618392,1.143262432006309
17,2017-04-04,2.055322374177023,5.015150357752145,41.78648814721387,38.03923939050498,0.6048295522407191,0.736120950341668,0.7166044025248163,0.7203082532814026
18,2017-04-05,1.953919929380311,3.8109197158353063,70.44856246563825,20.516840545174514,1.1391131158343293,1.4476366731419557,1.3881302612247213,1.4856369543956698
19,2017-04-06,2.4082097800310045,4.682606370789091,62.83755376604897,23.376536572607602,0.7982621675364181,0.9141166077678208,1.0517854302916758,0.8183904632863959
20,2017-04-07,1.493393272437519,2.593216204517098,30.647650464085903,17.8358664380576,0.6921677519865813,0.909576720226898,0.7038447458482446,2.334117132508
21,2017-04-10,1.0169584934466351,1.4024106892776207,24.06962776106853,5.818246103474664,0.6784814765400193,0.7955107166543953,0.7579037615626135,0.8757959090421962
22,2017-04-11,1.0183669528556896,1.219135920352405,16.396623653827497,5.473540437650751,0.9736181907269383,1.0914760859762718,0.8813812152859151,2.332184408519289
23,2017-04-12,1.3599864573239888,2.8023609095307207,51.503834934187125,6.508093342245212,0.5247644621767419,0.9444673998045465,0.8538344366711867,1.795821003368735
24,2017-04-13,1.6580177345141065,5.003437476128638,20.758513631512564,7.687658016331986,0.9898248709064545,1.0789353594126703,0.8807926264671151,1.6532213624367234
25,2017-04-17,1.192775636569084,1.4008765564128025,33.65188706704181,3.842405044898433,0.6284797578174206,0.7990867009443953,0.553041042853114,1.47998616594819
26,2017-04-18,1.2743554114326474,2.506445140427265,26.901877688302445,4.3446427014617415,0.665998015603671,0.9009242561865973,0.7237831687358057,2.0725789920228124
27,2017-04-19,1.35696679029534,2.4279084867466194,18.041104750816594,6.425077252428971,0.923604819647738,0.9175352838391874,1.0378639878272882,1.4255936045117614
28,2017-04-20,1.4843769313839759,2.533575739057367,18.055140519388118,12.423546734086969,0.9278998782911357,1.1172613896987265,0.8843898736123658,1.9022379904713727
29,2017-04-21,1.2820951170995278,1.4338190359789165,32.0210213123767,13.680557573644087,0.7719619247595686,0.922590173603964,0.8402379789186201,2.6088660968561874
30,2017-04-24,1.1108095849103476,1.7690461640312676,19.4615956793118,3.067454205535052,0.859254971623599,1.2453204175725072,0.8637382327533856,1.9629130461151723
31,2017-04-25,1.1426067601227885,1.217904158072976,18.32680055625627,6.523689130413725,0.9133591937967519,0.951271505076292,0.8752253346260993,1.8999748491547073
32,2017-04-26,1.5527903580488174,3.3382985766302538,23.06160861550403,5.774171049954957,0.7915827454233917,0.9890463677793445,1.0622781514224031,1.5615583785465241
33,2017-04-27,2.11602895696673,7.854474066152316,24.646033440056925,8.069900128834773,0.5072958317772585,0.6754825489768395,0.6194426035866821,1.4606034942067188
34,2017-04-28,2.4848385038900522,11.030032846994114,13.281523883444912,39.29053694070695,0.4645800403288064,0.7213393539525375,0.7747374391391504,1.3266857859465246
35,2017-05-01,3.361663313155992,11.994308558042414,21.664693897351324,29.898433640405692,0.5132181420200878,0.6613650537155426,0.615600543840378,1.7237135081777197
36,2017-05-02,2.248592520415011,6.167500318284823,12.513211086316748,16.37785398080072,0.3780927539237856,0.6752434377537676,0.5749580656150822,0.912618094305018
37,2017-05-03,2.7500833604166752,4.517161917857049,81.96403479835713,20.763224937762157,0.5011113435108903,0.807151883244089,0.7452058590794712,1.9091008888008736
38,2017-05-04,4.397662350818017,11.676183637613619,78.55890818537567,74.28535448935905,0.5568209691148465,0.787995780309865,0.6888910407591502,2.2441066700172136
39,2017-05-05,4.456484656558097,10.564764596542146,70.80915623686171,89.32705627076616,0.44189086286283275,0.7464083651038931,0.5903711725895964,1.1030356439866325
40,2017-05-08,6.313835537887232,7.363328495403961,42.89964748876171,195.00111785959922,0.646755313911574,0.5476503610221057,0.4879660578330825,0.6639620993934449
41,2017-05-09,5.501712129498371,11.567552262368539,81.34180395200677,103.64999564092881,0.4348644918319895,0.6779748866653764,0.7074328774319731,1.2215176459156611
42,2017-05-10,4.31368961947251,4.63429073409212,132.74667184114364,67.22269041876146,0.3956377072590105,0.5840863886149606,0.5818958298286055,0.6727055505546119
43,2017-05-11,3.766151570642902,4.224339877269366,66.66569386501087,50.22570302132071,0.5701917570064166,0.7754592010715461,0.7875593356743144,1.1011079197338052
44,2017-05-12,3.490547863350418,4.641388231100242,35.75854597199316,59.88153013086901,0.3625488015259927,0.6021910677877759,0.5798263358509843,0.8753385418987647
45,2017-05-15,3.4460083776465034,5.442638963155343,31.418099026551552,108.45514903180184,0.4989343919887719,0.7207576873148853,0.7187096115713538,0.7492349860648664
46,2017-05-16,4.517766169961185,4.8470002291650705,44.26603538048578,213.53733011730745,0.43166271554674907,0.6350047054221416,0.5753022154214158,0.7715472856542577
