,Date,BTC,ETH,LTE,XRP,DIA,SPY,IWM,GLD
19,2017-04-06,0.995111497741769,2.4355297733165653,2.670812633763342,5.026807445845876,0.9633906751641187,0.9939616586436956,1.0016255356878971,1.041240716470074
20,2017-04-07,0.9902481585057357,2.3747290665948406,2.4415150783317867,5.5892322702566295,0.9889788681776793,0.993032683050418,1.00147775971627,1.0436871996505022
21,2017-04-10,0.9988557034460174,2.446405765766679,2.3231017113256884,5.170433756224878,0.9631031673774495,0.9936660755003801,1.0034727353332347,1.043599825251201
22,2017-04-11,1.0139000076895894,2.444828725295291,2.3066341193435154,5.070928206927543,0.9887871963198999,0.9924837429271177,1.011674301758534,1.058628221930974
23,2017-04-12,1.0099958814125143,2.6070449439327614,2.809906146709305,5.2839899847956024,0.9597489098663083,0.9885144835740225,0.9981528003546624,1.0661424202708603
24,2017-04-13,0.983836665717311,2.82851297517101,2.6441869616665397,5.291222538211052,0.9536633283818099,0.9819272020944178,0.9877345943549579,1.0714722586282217
25,2017-04-17,1.0045604456458235,2.7206655448412524,2.7150756231721656,5.179174592035849,0.9620489721596622,0.9904991132505702,0.9994088961134919,1.0678899082568805
26,2017-04-18,1.0195037856397935,2.8560043981729484,2.6886323177824156,5.106630840920142,0.9825099429776217,0.9875010556540835,0.999852224028373,1.0730449978156398
27,2017-04-19,1.0183426441816312,2.7207050785991567,2.5161603778090442,4.643373621909106,0.9769514591020168,0.9858542352841823,1.0036943992906755,1.0636959370904322
28,2017-04-20,1.034152551844379,2.797693008686767,2.6924880892539056,4.614211341126357,0.985720446595428,0.9935816231737186,1.0161814688931583,1.0654434250764524
29,2017-04-21,1.0282375613445431,2.7161484202877557,2.925109972738642,5.044459012760615,0.9586467966840763,0.9905835655772317,1.0135953893896856,1.0685015290519875
30,2017-04-24,1.0518809872349035,2.817930045970908,3.898869903580851,4.829750758680973,0.9685658153241643,1.0012667848999242,1.0265257869070494,1.061249453910004
31,2017-04-25,1.0647880929985793,2.8100278706431565,3.963297495022323,4.977809120176298,1.0047438784800415,1.007220673929567,1.036205113048619,1.0506771515945823
32,2017-04-26,1.0779055497135492,2.969371469589331,3.8682843572804577,5.047121321243684,0.9783410800709179,1.0068406384595898,1.0418205999704455,1.0556574923547395
33,2017-04-27,1.1087430193669536,3.5014786358219947,3.8093799187182937,5.357857503400985,1.0040730269778133,1.0075584832362134,1.0414511600413778,1.0517256443861944
34,2017-04-28,1.1076912646104833,3.951584860682499,3.7363031146466694,6.8442872707798585,1.0018688006133494,1.0054049489063426,1.0274863307226252,1.0550458715596327
35,2017-05-01,1.196139629245006,4.29728456781655,4.1469407117087,8.481637919890678,0.9757535099908949,1.0077273878895368,1.0333234816018921,1.0455220620358232
36,2017-05-02,1.2224082308004973,4.351738009203421,4.141026989263376,8.29596852628145,1.002252144328908,1.008318554176168,1.028077434609133,1.0452599388379202
37,2017-05-03,1.2537673674474958,4.489977413422554,5.482099692441312,9.308846404806316,1.0026834060089118,1.0071784477662364,1.0221663957440525,1.0307557885539536
38,2017-05-04,1.2938014261272832,5.462294554347039,6.094591259980632,12.144188780755053,1.0024917341511324,1.0081496495228448,1.0203191960987148,1.020620358235037
39,2017-05-05,1.308761507532765,5.3168175233530865,6.843154135949497,14.396549001865163,0.979730701039819,1.0122455873659324,1.0268213388503034,1.0222804718217562
40,2017-05-08,1.4500332274569694,5.14908187822006,7.544302368893977,30.502975937655837,1.0059418275911631,1.0120344565492783,1.0225358356731198,1.020270860637833
41,2017-05-09,1.4769665708332982,5.134578692911047,8.749173079660094,24.633893495349444,0.9790598495375907,1.0111477071193316,1.0223141717156796,1.0142420270860637
42,2017-05-10,1.503697986551827,5.042321402348288,8.326889656710971,28.633820551174818,0.9783889980353626,1.0127945274892327,1.0284468745382007,1.0139799038881607
43,2017-05-11,1.5553937866990373,5.062304695549253,8.00269374852978,28.18276716958138,0.9774306387464651,1.0109365763026776,1.0215752918575445,1.017737003058104
44,2017-05-12,1.4507820886232292,4.993348498598738,7.152656914857808,31.71194037660125,0.9761847716708985,1.0093319820961073,1.0161814688931585,1.0206203582350373
45,2017-05-15,1.462721662468525,5.2050951713899725,6.608265845923811,41.661281262888366,0.9804973884709368,1.0144624609407995,1.0237180434461364,1.0235910878112715
46,2017-05-16,1.4593727886593313,5.037426991210991,6.077422528711905,53.8403408985984,1.005941827591163,1.013850181572503,1.0245308112900848,1.0280471821756225
47,2017-05-17,1.5474172954540413,5.061217525936966,6.6184524984725295,60.65323324284566,0.989266375964348,0.995904062156913,0.9967489286242064,1.0467453036260377
48,2017-05-18,1.5891173168400017,5.4580649063537425,7.387831424219736,56.14993244199864,0.9918060280799261,0.9993666075500385,1.0000000000000007,1.0381826124945392
49,2017-05-19,1.6724667247723313,7.295363758084083,7.215859872177606,50.445511778791435,0.9956873831999606,1.006249472172959,1.004728831092065,1.0433377020532983
50,2017-05-22,1.828706947712703,9.814922496371523,6.612356409320155,48.93015272109476,0.9999295605922649,1.0114432902626471,1.0118959657159752,1.0475779816513762
51,2017-05-23,1.9524101519778059,10.248103249953529,8.365968135189293,49.76331815971393,0.9795869471464842,1.0135123722658563,1.0152948130633965,1.0407164700742682
52,2017-05-24,2.056087904450925,10.703983075138133,8.975932918213813,45.53470896197674,0.9828453687287353,1.0159192635757117,1.0159598049357181,1.0452599388379205
53,2017-05-25,1.9394189260273036,9.82534213190587,7.789715705919512,37.86710710174639,1.0091044132445242,1.0206485938687613,1.016698684793853,1.0441240716470075
54,2017-05-26,1.8531245029669967,9.03439666792314,6.186999099129835,41.828713227825936,1.0088648234222997,1.0207752723587538,1.0161075809073452,1.0532983835736132
55,2017-05-30,1.8304487116462809,13.061949753471778,6.289567254470018,31.59744572276292,0.9828932866931801,1.0198462967654762,1.0082754544111134,1.049803407601573
56,2017-05-31,1.9237940001497205,12.9919970524807,6.590628528611794,37.947899238549034,0.9818870094398379,1.0194240351321682,1.0074626865671648,1.0539100043687202
57,2017-06-01,2.0259992959637807,12.517192745018832,7.503973167433925,51.34669658301176,1.0127940965067794,1.02744700616502,1.026895226836117,1.054259501965924
58,2017-06-02,2.093875480600389,12.60370479676223,7.540785241976533,46.69781290588667,1.0155254204801372,1.0308673253948148,1.0333973695877057,1.0625600698995195
59,2017-06-05,2.26069220742869,13.994266788981923,8.035415759881875,45.24431835669398,1.0150462408356886,1.0301705936998566,1.0269691148219304,1.0636085626911316
60,2017-06-06,2.4091073337521354,14.895549219063643,7.959264823676619,43.78928274639438,0.9883080166754509,1.0271514230217045,1.0259346830205414,1.0756662297946702
61,2017-06-07,2.298849746307078,14.535363515872158,7.397496818009691,43.05599311800955,1.0145670611912398,1.0288404695549365,1.027043002807744,1.0699868938401047
62,2017-06-08,2.360659442323113,14.73784346533451,7.870921208960785,44.57874077425475,0.9906080789688047,1.0293049573515751,1.0407861681690562,1.0629095674967235
63,2017-06-09,2.3759645287378497,15.868305524836165,7.732765365701996,44.01565329664584,1.018975513920168,1.0279959462883204,1.0462538791192555,1.053385757972914
64,2017-06-12,2.2378227039169265,22.613167035084707,7.686365911241474,39.08268960868685,1.017729646844601,1.0275314584916817,1.0445544554455448,1.051463521188292
65,2017-06-13,2.2861109835683187,22.390521596718127,7.983206933205804,40.958463063162924,1.0224256073601985,1.032514145764716,1.0498743904241175,1.052861511577108
66,2017-06-14,2.1088693536240903,20.222984047303836,7.874255971776418,42.85039396009926,1.0245339977957728,1.0314162655181152,1.0437416876015964,1.0471821756225426
67,2017-06-15,2.0737070557910218,20.38519489553226,7.873057423909567,39.89861513791684,1.0240548181513243,1.0294316358415676,1.0384956406088375,1.0425513324595894
68,2017-06-16,2.1191260172077686,20.852337451332772,9.300832449255585,40.329818932245054,1.0231922947913166,1.0245334008951947,1.035835673119551,1.0424639580602886
69,2017-06-19,2.178899376342245,20.842706767469178,13.109795459444888,45.56210303903286,1.008625233600076,1.0330208597246855,1.0434461356583422,1.034600262123198
70,2017-06-20,2.290124495705682,20.22028030684164,12.300999163167647,49.92628775707439,1.0273611576980204,1.0262646735917575,1.0328062657011972,1.032678025338576
71,2017-06-21,2.2626190549572915,18.97368104233626,12.449783906055472,45.60796137959906,1.003785519191144,1.0258846381217803,1.030294074183538,1.035736129314111
72,2017-06-22,2.27634219451861,18.94546276164532,12.430348768245794,45.8360242654799,1.024102736115769,1.0253779241618108,1.034210137431654,1.039056356487549
73,2017-06-23,2.309577644823076,19.247805892629202,12.332027206651269,49.24162665509412,1.0239110642579896,1.0267713875517273,1.0410078321264964,1.0435998252512013
74,2017-06-26,2.0853772197105345,15.358862191648974,10.7158160210608,42.67203283411205,1.0036896832622544,1.0272358753483661,1.0424117038569534,1.034163390126693
75,2017-06-27,2.1476411012935843,16.507629950785578,10.562028386246023,42.52091420287718,1.0202213809957346,1.0191706781521834,1.0332495936160784,1.037920489296636
76,2017-06-28,2.166438136344759,18.469870364256362,11.163317122682066,43.1594050279158,1.0265944702669023,1.0280381724516512,1.0492832865376092,1.0389689820882482
77,2017-06-29,2.136593567775864,17.059313902639925,10.698490761842171,40.84581432783639,1.0187359240979434,1.0192973566421757,1.0429289197576477,1.0338138925294889
78,2017-06-30,2.0873882900772274,16.61058705115098,10.513258672615365,40.462473146079205,1.02185059178686,1.020901950848746,1.041377272055564,1.0312800349497597
79,2017-07-03,2.157409890343293,15.933697270062144,12.09487301029046,40.005264907388636,1.0066126790933914,1.02322438983194,1.049800502438304,1.0138925294888599
80,2017-07-05,2.1893242786167693,15.138188265083318,13.858436846886375,39.476496740595785,1.0069960228089503,1.025124567181826,1.046327767105069,1.0182612494539103
81,2017-07-06,2.1948523596736402,15.238163169136481,13.32066312586352,39.1868718952559,1.021179740284632,1.0158770374123811,1.0280035466233193,1.0175622542595022
82,2017-07-07,2.1192100339019273,13.85497931916305,12.134029505246055,36.85373677309748,1.0255402750491154,1.0222954142386627,1.0379784247081427,1.0071647007426827
83,2017-07-10,1.996281061652022,12.129576851063518,12.134264047067994,31.265195933593127,1.0255402750491154,1.0233932944852637,1.033471257573519,1.0088248143294019
84,2017-07-11,1.9670254345179643,11.118408659359982,11.80975508559224,28.472696872326175,1.004216780871148,1.0225487712186476,1.0365745529776862,1.01039755351682
85,2017-07-12,2.018393178052767,12.997910743036734,12.70085158014841,31.602064135473054,1.0100627725334221,1.030233932944853,1.044554455445545,1.0136304062909571
86,2017-07-13,1.9839459497677396,11.812816050156682,12.069497811072482,30.902630607006355,1.0324404619291767,1.0320496579680776,1.0455149992611206,1.011970292704238
87,2017-07-14,1.8791408482960812,11.245586006027708,11.151124941772075,29.3575683428438,1.0364176529781008,1.036821214424458,1.0472144229348312,1.0203582350371345
88,2017-07-17,1.8749925794494922,10.894242040661366,11.116475418535991,27.375456901380723,1.0359863912980969,1.0366945359344655,1.0498005024383041,1.0248143294014858
89,2017-07-18,1.9511143573030858,13.201631699126057,11.541832231125726,29.041939207032208,1.012266998897886,1.03745460687442,1.0468449830057638,1.0318042813455661
90,2017-07-19,1.9128725955866077,11.247895270654519,10.646151248578592,25.913340166078818,1.0365614068714353,1.042944008107424,1.0575587409487222,1.031454783748362
91,2017-07-20,2.370739443922453,12.800272779155902,11.727664585579273,28.976843610151874,1.0145670611912398,1.0432818174140703,1.0580020688636032,1.0332022717343823
92,2017-07-21,2.244663423711294,12.295617288139432,11.922353863131828,28.101665250872575,1.0126024246490002,1.0425217464741159,1.0531254617999117,1.0419397116644828
93,2017-07-24,2.3179497767583235,12.65642349182825,11.568692194941557,29.54731491569871,1.0306674972447163,1.0421839371674695,1.0546771095019953,1.042638706858891
94,2017-07-25,2.1678600591326833,11.642551554030208,11.004866488403707,27.408542470745402,1.034453016435861,1.0446330546406557,1.064282547657751,1.0390563564875497
95,2017-07-26,2.1282888137745295,11.487268510946851,11.00184428128205,26.749583110191885,1.0389093871292339,1.0448864116206404,1.0585192847642977,1.0476190476190481
96,2017-07-27,2.248045882994776,11.50782590172009,10.978423928112218,26.693412402356387,1.0228568690402022,1.043915209864032,1.0517954780552685,1.0468326780253392
97,2017-07-28,2.3635117111924537,10.87728907018502,10.581072954489688,25.536155995888052,1.024294407973548,1.0425639726374465,1.0488399586227282,1.0546089995631285
98,2017-07-31,2.4193220912192976,11.48264997606091,11.208440510399049,25.75914187488075,1.047917964444869,1.0418883540241537,1.0455149992611203,1.0548711227610315
99,2017-08-01,2.2871543158727,12.77233639002505,11.211983478678889,27.24680446036702,1.0510805500982303,1.0442910227176763,1.047805526821339,1.0540847531673223
100,2017-08-02,2.2807679869478767,12.38838163374379,10.976443243306923,26.64047493736652,1.0537160381426984,1.0448441854573098,1.0363528890202454,1.0521625163827002
101,2017-08-03,2.359910477664185,12.69196319175596,11.166443680033503,26.871156734563247,1.0338780008625221,1.0429017819440929,1.0311068420274865,1.0536478811708174
102,2017-08-04,2.4366127753419295,12.564166200702257,11.319683717126535,26.73742482441077,1.0362738990847655,1.0446752808039865,1.0360573370769912,1.045434687636523
103,2017-08-07,2.843052923819747,15.161055782227036,11.930821206655517,27.549660671086425,1.037567684124777,1.0465754581538724,1.037904536722329,1.044211446046309
104,2017-08-08,2.8775504798319775,16.714955327171804,12.669770863949319,29.637188140569908,1.036800996693659,1.0442150156236807,1.0345795773607214,1.047444298820446
105,2017-08-09,2.8123669522870802,16.673163327750828,12.508246345034998,28.153834493668956,1.056447362116056,1.043957436027363,1.025639131077287,1.0598514635211886
106,2017-08-10,2.8450218827673948,16.665559155210303,12.114308148100143,27.761722005749373,1.047486702764865,1.0294316358415678,1.0071671346239104,1.0679772826561822
107,2017-08-11,3.0716456576971276,17.396183475073833,12.27051771959936,27.5936730931408,1.0480138003737587,1.0307828730681534,1.008275454411113,1.0727828746177375
108,2017-08-14,3.639180741438136,16.902397100581556,11.933165627068506,26.16002797732269,1.054147299822702,1.0409593784308762,1.0235702674745089,1.065006553079948
109,2017-08-15,3.5186919630681976,16.32345226524815,11.2823767201829,24.81040639446488,1.0343092625425254,1.041001604594207,1.015294813063396,1.0569681083442555
110,2017-08-16,3.6825130374047177,17.0246190156488,11.502441194348192,24.688832770093526,1.05668695193828,1.0426484249641081,1.01559036500665,1.064657055482744
111,2017-08-17,3.6447003992015135,16.978997427380325,11.440801515704113,24.237472068844546,1.0232881307202055,1.026644709061735,0.9969705925816464,1.0704237658366103
112,2017-08-18,3.500761598337066,16.648549461724475,12.317932855013856,24.450611099825814,1.0197422013512851,1.02478675787518,0.9968228166100193,1.068326780253386
113,2017-08-21,3.367079254912364,18.11300718416939,12.488472312568367,29.53438856161477,1.038669797307009,1.0258001857951191,0.9963794886951381,1.0726955002184362
114,2017-08-22,3.4501931480297974,17.72967207790642,12.173524892253376,36.82388213821847,1.0299487277780426,1.0362300481378266,1.007019358652283,1.0678025338575798
115,2017-08-23,3.4931047420937915,17.883659970952007,13.872401006931643,37.98437178753243,1.0263069624802323,1.0325901528587118,1.005246046992759,1.071734381826125
116,2017-08-24,3.647216394308885,18.339425488373987,13.074546663578003,33.69559272528058,1.042790742249268,1.0304450637615072,1.008571006354367,1.0683267802533856
117,2017-08-25,3.678280957166499,18.694487314423874,13.33277778789683,33.52169642912107,1.0448512147203972,1.032598598091378,1.01137874981528,1.0724770642201833
118,2017-08-28,3.68758693205317,19.586194921907822,16.245095812099333,34.549685447483306,1.026402798409122,1.0328097289080322,1.0157381409782769,1.089384010484928
119,2017-08-29,3.8528048688066803,20.877119762900243,16.456511073634474,33.634959649867994,1.0476304566581995,1.0339076091546329,1.0161075809073445,1.0871122761031018
120,2017-08-30,3.8412606276978427,21.31745349581022,16.71763321828162,35.08799545099202,1.0491638315204352,1.038932522590998,1.0222402837298654,1.0864936653560506
121,2017-08-31,3.9574503585007075,21.57411831551615,18.511549304660075,39.33906837669977,1.0520868273515724,1.0447597331306484,1.0325846017437565,1.0995194408038445
122,2017-09-01,4.1161556320722585,21.838780921854312,22.415396256200253,38.238597317377995,1.0538597920360329,1.0467021366438651,1.0381262006797696,1.1014416775884666
123,2017-09-05,3.6824288145666273,17.62845960293632,18.57399695639451,33.115577274657944,1.043030332071492,1.0391858795709827,1.0283729865523867,1.113674093490607
124,2017-09-06,3.868034359296542,18.83095845950527,20.87168819070484,34.807914750727946,1.027840337342468,1.0426061988007775,1.0303679621693511,1.1080821319353429
125,2017-09-07,3.8703564369103374,18.554411754677893,20.44703301578382,34.41610727410394,1.0272174038046846,1.0425217464741159,1.0277818826658784,1.1196155526430756
126,2017-09-08,3.5580863411394845,16.699635259559127,17.662163421133208,32.55064618689718,1.027792419378023,1.0410860569208689,1.0285207625240134,1.1182175622542596
127,2017-09-11,3.5013084291942604,16.588960540634236,17.204970589364255,33.00046798150854,1.0579328190138464,1.0521493117135383,1.0395300724102259,1.1024027959807776
128,2017-09-12,3.475679302103338,16.416159893475335,16.73441287018085,32.20977867444741,1.0427907422492675,1.0559496664133103,1.0458105512043738,1.105723023154216
129,2017-09-13,3.266826073983175,15.60781111628275,16.082164042253368,30.897858611413803,1.0627246154583334,1.0564141542099492,1.0489877345943546,1.0974224552206204
130,2017-09-14,2.6545868939123354,12.047965231398447,10.833858939801251,25.263768905468076,1.047007523120416,1.0560763449033026,1.048027190778779,1.1023154215814768
131,2017-09-15,3.060623186233149,14.106913019707731,12.560533185583107,27.909302228952406,1.0497867650582184,1.0524871210201847,1.0520171420127082,1.0967234600262123
132,2017-09-18,3.420474707574107,16.53066591347042,14.465691480882638,29.20352363452818,1.0531410225693594,1.05434507220674,1.0595537165656859,1.0865006553079948
133,2017-09-19,3.302484668802304,15.92840150603708,13.764856798833307,28.322190572042416,1.0712540131295205,1.0555274047800023,1.059258164622432,1.088597640891219
134,2017-09-20,3.2864811515997734,15.981233647122048,13.47788937612313,28.020104891876453,1.056639033973835,1.056034118739972,1.0629525639131074,1.0799475753604195
135,2017-09-21,3.0551709055622784,14.564030415809272,12.141923414896093,26.43133752531505,1.0707269155206267,1.053120513470147,1.0618073001329982,1.0718217562254262
136,2017-09-22,3.0548847542249833,14.886762486392964,12.528671325041499,26.701569069207743,1.0533326944271388,1.0532049657968083,1.0660558593172749,1.0768020969855834
137,2017-09-25,3.303410294604167,16.465048999693842,13.437847386595251,27.92915397068694,1.0675643298672655,1.05117810995693,1.0677552829909853,1.088160768894714
138,2017-09-26,3.2750381835357345,16.18940297470117,13.429171342612014,28.641977218026174,1.0509367962048954,1.0516425977535688,1.0684941628491205,1.075840978593272
139,2017-09-27,3.5344596566606366,17.261176787314984,14.663090904858223,31.285818205881124,1.069624802338395,1.0557385355966562,1.0894783508201562,1.0658802970729575
140,2017-09-28,3.5126336907557825,16.849341508800997,14.090485791492815,30.182730697494083,1.0714456849873,1.0570897728232418,1.09250775823851,1.0679772826561817
141,2017-09-29,3.5028227911284326,16.416330056871463,13.709547751163546,29.794156463715694,1.0724519622406423,1.0607212228696905,1.0946505098271015,1.0624814329401484
142,2017-10-02,3.710018478153109,16.754719086150068,13.905721793313955,31.1899438606859,1.0629642052805581,1.0653238746727476,1.1081720112309732,1.055133245958934
143,2017-10-03,3.6327440839447065,16.472428003683767,13.63832069520679,31.28874197460193,1.0676601657961553,1.0676885398192724,1.1106842027486323,1.055832241153342
144,2017-10-04,3.558599482188322,16.483409704483257,13.390796981989622,33.05171311086904,1.0684747711917182,1.0689975508825271,1.1072114674153974,1.0587155963302752
145,2017-10-05,3.641940775622354,16.663926252346627,13.46113755077816,36.47455063926187,1.0908524605874728,1.0752470230554856,1.1100930988621243,1.052948885976409
146,2017-10-06,3.677616215345662,17.38063823891055,13.578529519373497,36.016416132666116,1.0906607887296933,1.0742335951355464,1.108763115117481,1.058191349934469
147,2017-10-09,4.0151958032057165,16.75004382825465,13.068919655464272,38.75351717112032,1.0737936652450988,1.072375643948991,1.1040342840254165,1.0665792922673656
148,2017-10-10,4.023584779203739,16.889612327889953,13.213014567535426,40.12437566557718,1.0938233743830545,1.0750781184021623,1.1072114674153972,1.0693752730449977
149,2017-10-11,4.061018620779468,17.091586940728952,13.257408491029437,40.6946912337723,1.078872969476255,1.0767671649353943,1.1063248115856352,1.0729576234163387
150,2017-10-12,4.5830509317120995,17.12988624238467,15.659464705976434,38.2285945781242,1.0941588001341687,1.0750781184021623,1.1055859317275,1.0737003058103973
151,2017-10-13,4.75158394981518,19.07984894327453,15.48264728755784,40.086823111915514,1.0794479850495935,1.076387129465417,1.1035909561105355,1.0820445609436433
152,2017-10-16,4.817533081620658,18.7772256442179,16.835547938437486,39.43171147962803,1.082850160525179,1.0780339498353182,1.1027781882665868,1.074530362603757
153,2017-10-17,4.716497247065584,17.85904610492565,15.495699121677724,35.71248207173774,1.084718961138529,1.078709568448611,1.0993793409191654,1.0671035386631715
154,2017-10-18,4.704027789918538,17.703425309016396,15.821823039343496,33.62818799899054,1.1093487948631924,1.0796807702052194,1.1047731638835514,1.0629969418960243
155,2017-10-19,4.803170466753368,17.3524766812291,15.563617753781818,33.10957615433392,1.1100675643298656,1.0802297103285197,1.1030737402098405,1.0692878986456966
156,2017-10-20,5.058057068701106,17.122565684891555,15.717561416340672,32.40152490258726,1.1171115051032614,1.0855502069082004,1.108245899216786,1.0624814329401484
157,2017-10-23,4.989793665826337,16.161918640526533,14.30802298354272,30.305379709823818,1.1148593607743524,1.0816231737184359,1.0998226688340462,1.0643075578855394
158,2017-10-24,4.650136041112139,16.80276252332065,14.579749186868167,31.800582168381062,1.122717906943311,1.0833122202516678,1.1021870843800785,1.0601135867190912
159,2017-10-25,4.8387448387344065,16.78006345735036,14.71811373058651,31.486645368198857,1.1172552589965958,1.0780339498353178,1.096719373429879,1.0602009611183922
160,2017-10-26,4.968346496548959,16.701324885432268,14.52107904002503,31.336448695930567,1.1044611624898155,1.0792585085719109,1.0993054529333517,1.0513761467889908
161,2017-10-27,4.8640711748863845,16.751790177137273,14.415411163896978,31.20671825081721,1.1220949734055277,1.088083776708048,1.1068420274863293,1.056269113149847
162,2017-10-30,5.158251088845946,17.333495475942353,14.691070902463037,31.195330495589545,1.1181657003210483,1.0843678743349376,1.0949460617703546,1.0583660987330712
163,2017-10-31,5.4425362909451245,17.228058080178027,14.525273953651144,30.864004819855637,1.1034069672720284,1.0856768853981924,1.1029998522240267,1.0544342507645261
164,2017-11-01,5.694040434450785,16.429114823930746,13.854868039849398,29.873870904200036,1.1221428913699725,1.0873659319314244,1.0959066055859301,1.0581913499344693
165,2017-11-02,5.9558768349407885,16.18889591459049,14.260373303701048,31.68008624032802,1.126024246490007,1.0877881935647327,1.098936013004284,1.0589777195281784
166,2017-11-03,6.064636493909393,17.218595836223233,14.636595671851257,32.02972505894017,1.1107384158320934,1.091292965121189,1.0979754691887085,1.053997378768021
167,2017-11-06,5.908976789951768,16.83452850129899,14.374065283676533,31.699938135953218,1.1118405290143254,1.0928975593277592,1.0995271168907923,1.0629095674967237
168,2017-11-07,6.011308419181561,16.596112658218534,15.968862637054375,32.371516684825814,1.1280368009966915,1.0923908453677897,1.0863750554159881,1.0589777195281784
169,2017-11-08,6.276611501793136,17.40778567637064,16.301786266733107,33.46152410235581,1.1283243087833608,1.0942065703910142,1.0877789271464449,1.0628221930974227
170,2017-11-09,6.010635460211162,18.07318670218162,16.74379055443804,33.469373603442286,1.1246825434855507,1.09027953720125,1.0836411999408884,1.067190913062473
171,2017-11-10,5.568528294462125,16.854860717889316,15.438670767588162,31.775806848750157,1.1233408404810943,1.0897728232412804,1.0829762080685668,1.0584534731323727
172,2017-11-13,5.5191800429047015,17.838431996775228,15.99525351722633,31.307825494142964,1.108294599645405,1.0908707034878813,1.0833456479976344,1.0600262123197908
173,2017-11-14,5.583345300198959,19.016430438969103,16.329531725121228,32.29010760035215,1.1065216349609448,1.0883793598513642,1.0804640165509076,1.0622105723023159
174,2017-11-15,6.155323225734538,18.77570446388586,16.62757129234717,32.77193957636984,1.1163448176721433,1.0828055062916988,1.0760307374020972,1.0608125819135
175,2017-11-16,6.6232698695257906,18.63867125917163,18.51287903410979,34.949647436489386,1.1258325746322275,1.0920065872814801,1.0919905423378147,1.060725207514199
176,2017-11-17,6.4863737169549145,18.721466311975146,17.603337246546,34.86870156291364,1.1183094542143828,1.0889705261379956,1.0967193734298792,1.0733944954128447
177,2017-11-20,6.900049404707237,20.65537671659105,18.82357887068843,36.74278037340037,1.1085341894676293,1.0906595726712278,1.104847051869365,1.0598514635211889
178,2017-11-21,6.791188679679169,20.29890715622809,18.24404285851673,35.89822948791349,1.1295222578944826,1.0977113419474713,1.116373577656272,1.061861074705112
179,2017-11-22,6.944568212139516,21.439506965336328,18.729790119570563,36.75816974755782,1.126790933921125,1.096909044844186,1.1148219299541884,1.0714722586282226
